pseudotime,state,smoothing,residuals,variance,ac1
0.0012559330603989626,-6.105079,-5.895363643551768,-0.20971535644823192,,
0.002887014957020992,-6.4022703,-5.899580173741609,-0.5026901262583907,,
0.004518096853643022,-6.468199,-5.903690183762022,-0.5645088162379786,,
0.0061491787502650505,-5.534008,-5.907681627796165,0.37367362779616453,,
0.00778026064688708,-5.044085,-5.91153915173538,0.8674541517353802,,
0.009411342543509109,-5.761043,-5.9152489820159975,0.15420598201599756,,
0.011042424440131138,-5.6362095,-5.918801235660846,0.28259173566084606,,
0.012673506336753168,-4.9492874,-5.922187835955073,0.972900435955073,,
0.014304588233375198,-5.859721134,-5.925403054214049,0.06568192021404862,,
0.015935670129997227,-4.668412,-5.928445287570631,1.2600332875706313,,
0.017566752026619257,-5.8340583,-5.931315434373759,0.09725713437375916,,
0.019197833923241286,-6.7678514,-5.934018925746977,-0.8338324742530228,,
0.020828915819863316,-6.2297535,-5.936562663560991,-0.2931908364390088,,
0.022459997716485346,-6.042133,-5.938951240502175,-0.10318175949782482,,
0.024091079613107375,-6.185882,-5.941187984713702,-0.24469401528629842,,
0.025722161509729405,-6.0044107,-5.943276041092667,-0.06113465890733316,,
0.027353243406351434,-5.4452167,-5.945218203163352,0.500001503163352,,
0.02898432530297346,-6.1324477,-5.947018087356285,-0.18542961264371538,,
0.03061540719959549,-4.7683744,-5.94868206012691,1.1803076601269105,,
0.03224648909621752,-5.867607082000001,-5.950218464865962,0.08261138286596115,,
0.03387757099283955,-7.0086894,-5.951640908901226,-1.057048491098774,,
0.03550865288946158,-5.949607,-5.952965976691992,0.0033589766919916997,,
0.03713973478608361,-5.703865,-5.954209695864014,0.25034469586401364,,
0.03877081668270564,-5.8511934,-5.955390429662657,0.10419702966265731,,
0.04040189857932767,-6.8078914,-5.956531419216989,-0.8513599807830108,,
0.0420329804759497,-6.040926,-5.957660468380467,-0.0832655316195332,,
0.04366406237257173,-6.5571685,-5.958807131262193,-0.5983613687378071,,
0.04529514426919375,-6.132018,-5.960004527911847,-0.1720134720881532,,
0.046926226165815786,-6.206532,-5.961288373319479,-0.24524362668052113,,
0.04855730806243781,-5.8273396,-5.962698016650696,0.13535841665069626,,
0.050188389959059845,-6.3655453,-5.964275946780052,-0.4012693532199476,,
0.05181947185568187,-6.1524324,-5.9660655991274485,-0.18636680087255186,,
0.053450553752303905,-6.613925,-5.968098270586788,-0.6458267294132121,,
0.05508163564892593,-6.385613,-5.970367854159534,-0.41524514584046646,,
0.056712717545547964,-5.3828373,-5.972777268768391,0.589939968768391,,
0.05834379944216999,-5.840441236,-5.975057421275581,0.13461618527558095,,
0.05997488133879202,-6.0296283,-5.976693342442803,-0.05293495755719668,,
0.06160596323541405,-6.27931,-5.972907001101604,-0.3064029988983954,,
0.06323704513203608,-6.22214,-5.968569641280036,-0.2535703587199638,,
0.06486812702865812,-7.0225825,-5.963767681121912,-1.0588148188780888,,
0.06649920892528013,-5.8259754,-5.95862181048841,0.13264641048840975,,
0.06813029082190217,-5.0869813,-5.9532290950314035,0.8662477950314038,,
0.0697613727185242,-6.000937,-5.947644718265859,-0.05329228173414169,,
0.07139245461514622,-5.91648,-5.94191949392923,0.025439493929230395,,
0.07302353651176825,-6.682386,-5.936097938336032,-0.746288061663968,,
0.07465461840839029,-4.7354083,-5.930182128664937,1.1947738286649372,,
0.07628570030501232,-5.367372,-5.924186591996074,0.5568145919960745,,
0.07791678220163434,-5.2730026,-5.918090427565597,0.6450878275655967,,
0.07954786409825637,-5.8164005,-5.911898261716676,0.09549776171667546,,
0.0811789459948784,-6.585545,-5.905670712327736,-0.6798742876722637,,
0.08281002789150044,-5.8737884,-5.899465329355209,0.025676929355209488,,
0.08444110978812246,-6.3993855,-5.893341450671185,-0.506044049328815,,
0.08607219168474449,-5.9911733,-5.88738727717573,-0.10378602282426996,,
0.08770327358136652,-5.9779544,-5.881722334664995,-0.09623206533500461,,
0.08933435547798856,-5.32188,-5.8764623340308235,0.5545823340308234,,
0.09096543737461057,-5.461952,-5.871672286572527,0.4097202865725267,,
0.09259651927123261,-6.0893564,-5.867327176843145,-0.2220292231568548,,
0.09422760116785464,-5.6681304,-5.863382655175679,0.1952522551756788,,
0.09585868306447667,-6.434298,-5.859837100527336,-0.5744608994726637,,
0.0974897649610987,-5.3196645,-5.8567218928750995,0.5370573928750995,,
0.09912084685772073,-5.6215153,-5.854033989377009,0.2325186893770086,,
0.10075192875434276,-5.2826915,-5.851701053447056,0.5690095534470556,,
0.10238301065096478,-5.8012357,-5.849635036508619,0.04839933650861905,,
0.10401409254758681,-5.916809,-5.84773871712836,-0.06907028287163985,,
0.10564517444420884,-4.453613,-5.845909433720891,1.3922964337208912,,
0.10727625634083088,-5.8675523,-5.844050297543303,-0.023502002456696758,,
0.1089073382374529,-6.3129153,-5.8421275915021305,-0.4707877084978698,,
0.11053842013407493,-5.882152,-5.840144250759774,-0.04200774924022532,,
0.11216950203069696,-5.2540636,-5.838095197216989,0.5840315972169892,,
0.113800583927319,-6.3613987,-5.835986137847652,-0.525412562152348,,
0.11543166582394102,-6.0884557,-5.833863354352909,-0.2545923456470911,,
0.11706274772056305,-6.410121,-5.83181371950112,-0.5783072804988798,,
0.11869382961718508,-5.75683524,-5.829884075356537,0.07304883535653683,,
0.12032491151380711,-6.510296,-5.828083400942553,-0.682212599057447,,
0.12195599341042913,-5.7269554,-5.8263934807739,0.0994380807739006,,
0.12358707530705117,-5.7154274,-5.8247483613276865,0.1093209613276862,,
0.12521815720367319,-5.5619164,-5.823087981894001,0.2611715818940006,,
0.12684923910029522,-5.558682,-5.821394767839387,0.26271276783938724,,
0.12848032099691725,-5.869361,-5.819675440237647,-0.04968555976235223,,
0.13011140289353929,-5.27735,-5.817939845785177,0.5405898457851768,,
0.13174248479016132,-6.7329493,-5.816210994804544,-0.9167383051954552,,
0.13337356668678335,-5.5471015,-5.814573982705529,0.2674724827055286,,
0.13500464858340538,-6.7073026,-5.813153450416313,-0.8941491495836873,,
0.1366357304800274,-6.3053865,-5.812049030518432,-0.49333746948156776,,
0.13826681237664942,-5.386838,-5.811319849555381,0.4244818495553808,,
0.13989789427327146,-5.884624,-5.810919453023788,-0.0737045469762112,,
0.1415289761698935,-5.9292164,-5.810728028290571,-0.11848837170942872,,
0.14316005806651552,-6.288676,-5.810655654667256,-0.4780203453327436,,
0.14479113996313756,-6.5138884,-5.810611648755784,-0.703276751244216,,
0.1464222218597596,-5.2459173,-5.810529512396382,0.5646122123963817,,
0.14805330375638162,-5.0112147,-5.810369297907113,0.7991545979071129,,
0.14968438565300363,-5.7968,-5.810115948441229,0.013315948441229075,0.2775377230085083,0.05184240134490587
0.15131546754962566,-5.7246556,-5.809753012378883,0.08509741237888324,0.27713393400427133,0.04796685939776511
0.1529465494462477,-6.396248,-5.809258350338314,-0.5869896496616862,0.2781455169524883,0.03465707357030545
0.15457763134286973,-6.0795217,-5.808655720678764,-0.27086597932123624,0.27543510238663893,0.04968931994937456
0.15620871323949176,-5.0033536,-5.8079612937073515,0.8046076937073519,0.2809558982655275,0.028057760049300634
0.1578397951361138,-5.1826487,-5.807199519416688,0.6245508194166884,0.27701205073090907,0.04267533084575072
0.15947087703273582,-5.462666,-5.806418094048248,0.3437520940482486,0.27802025886532966,0.04903176537465021
0.16110195892935783,-5.057979,-5.805676946837068,0.7476979468370688,0.2831785972769559,0.04869114062673864
0.16273304082597986,-5.170972,-5.805045821830329,0.634073821830329,0.2772786849275088,0.0650378294873497
0.1643641227226019,-6.175477,-5.804593065980196,-0.3708839340198038,0.27880995340666903,0.05386995342720575
0.16599520461922393,-6.6289363,-5.80440196682922,-0.8245343331707806,0.26852640959866825,0.061384997664527555
0.16762628651584596,-5.4499826,-5.804466337545687,0.35448373754568685,0.2698974091549362,0.052718753883484924
0.169257368412468,-5.9281907,-5.804748158806176,-0.12344254119382381,0.26260217362801713,0.04165768447366728
0.17088845030909003,-5.684776852,-5.805191924906313,0.12041507290631337,0.26186482789710175,0.039891393238660366
0.17251953220571206,-6.3330407,-5.805734763923697,-0.5273059360763028,0.26475365235446385,0.03599356829874979
0.17415061410233407,-5.7851353,-5.806261086144931,0.02112578614493099,0.2641367592531746,0.0347053691578705
0.1757816959989561,-5.912947,-5.806681084974913,-0.10626591502508731,0.2642148296682452,0.035981631465749064
0.17741277789557813,-5.9386086,-5.806903356204968,-0.13170524379503235,0.26153780091374973,0.04041780824290985
0.17904385979220017,-4.8729806,-5.806861109788118,0.9338805097881178,0.2708919345739831,0.04488186499680421
0.1806749416888222,-5.697329,-5.806484821316913,0.10915582131691348,0.25557821915259776,0.045450456546409716
0.18230602358544423,-5.3981566,-5.80573294678873,0.4075763467887299,0.257398793916851,0.05300378611499647
0.18393710548206627,-5.655282,-5.804575309737415,0.1492933097374154,0.2454046854689459,0.05671490145358862
0.18556818737868827,-6.247212,-5.803044694773553,-0.444167305226447,0.24759841404803593,0.05364250897334064
0.1871992692753103,-5.663586,-5.801216900221688,0.137630900221688,0.24711684040150103,0.049513624241235336
0.18883035117193234,-7.0711093,-5.799169487128802,-1.2719398128711976,0.26451868852346094,0.04474860074592219
0.19046143306855437,-5.909213,-5.796947781811783,-0.11226521818821755,0.2568865801835113,0.046830060260279575
0.1920925149651764,-5.9941053,-5.79455178892945,-0.1995535110705502,0.2572260593693137,0.04607507253617697
0.19372359686179844,-6.8032203,-5.791989639744626,-1.0112306602553742,0.26442485438047075,0.04958035562947817
0.19535467875842047,-5.4779315,-5.789281782488863,0.31135028248886254,0.2652826139743581,0.03353200622526417
0.1969857606550425,-4.9153414,-5.786475851216236,0.8711344512162364,0.2730193689684329,0.04575262321382782
0.1986168425516645,-6.286563,-5.783636207957378,-0.5029267920426221,0.27560060194567004,0.029491750611773664
0.20024792444828654,-5.647806,-5.780737767520696,0.13293176752069602,0.2740294463336464,0.02375247217171825
0.20187900634490857,-5.851109,-5.7776946096589805,-0.0734143903410196,0.273699127774127,0.01852718097680756
0.2035100882415306,-5.9801636,-5.774417639551693,-0.20574596044830695,0.26952114818243333,0.008021072743673181
0.20514117013815264,-5.760052,-5.770892745097284,0.010840745097284277,0.2675257077861088,0.018342075181920464
0.20677225203477467,-5.9323974,-5.767179933435795,-0.16521746656420522,0.2641521154206103,0.015334920899306376
0.2084033339313967,-5.791099408,-5.763320626630418,-0.027778781369582006,0.26397611863868053,0.01586022057801384
0.2100344158280187,-6.7549844,-5.7593156917165444,-0.9956687082834552,0.2748000163093869,0.016144562115871206
0.21166549772464074,-5.7892013,-5.755151210744189,-0.03405008925581132,0.2738142498214627,0.014040660453795952
0.21329657962126278,-5.2660255,-5.750764694444365,0.48473919444436575,0.2756905859088795,0.0027357691828269527
0.2149276615178848,-6.1745086,-5.746112804629399,-0.42839579537060146,0.26528527742776686,-0.0006590070897520336
0.21655874341450684,-5.7563586,-5.741193433455735,-0.01516516654426514,0.2651269791539759,-0.004655487502100654
0.21818982531112888,-6.486079,-5.735970589837724,-0.7501084101622766,0.2630791802029723,-0.002255635541390932
0.2198209072077509,-5.451313,-5.730368496799729,0.27905549679972896,0.263951576475282,-0.011044091833331868
0.22145198910437294,-6.3339815,-5.7243263493931495,-0.6096551506068506,0.2679144114441086,-0.01730217979146924
0.22308307100099495,-4.968295,-5.717792485265827,0.7494974852658265,0.26808292634002534,0.000838916210156841
0.22471415289761698,-6.058182,-5.710684834623591,-0.3474971653764092,0.2535953316093206,-0.04014279804807237
0.22634523479423901,-4.483358,-5.702900566997516,1.2195425669975162,0.26665664621334856,-0.07328174863648176
0.22797631669086105,-5.819168,-5.694361588056021,-0.1248064119439789,0.2621002732603201,-0.08037730043218243
0.22960739858748308,-4.884378,-5.68505049723366,0.8006724972336601,0.2691919034948538,-0.08074298669227309
0.2312384804841051,-6.2345243,-5.674975436674179,-0.559548863325821,0.26756629443656404,-0.09775804368637696
0.23286956238072715,-4.968952,-5.6641531907330664,0.6952011907330666,0.2728805250856944,-0.11194651336432387
0.23450064427734918,-5.6117816,-5.6526427868459646,0.04086118684596496,0.27001386056311644,-0.11291361786670727
0.23613172617397118,-5.161089,-5.640544291372543,0.4794552913725436,0.2722672314863425,-0.1123774777571115
0.23776280807059322,-5.049472,-5.628044479598869,0.5785724795988694,0.275563970990712,-0.0988990554705037
0.23939388996721525,-4.5326824,-5.615396452744396,1.0827140527443966,0.28477121414335405,-0.08161990197287802
0.24102497186383728,-6.1414537,-5.6028581001802555,-0.538595599819744,0.2865964183812206,-0.0990033516478726
0.24265605376045932,-6.1236744,-5.590638323810218,-0.5330360761897817,0.2892883280771521,-0.08455285068899847
0.24428713565708135,-6.0735717,-5.578866473674111,-0.4947052263258884,0.2917233105798611,-0.06962633729918383
0.24591821755370338,-5.3335514,-5.5676428864862855,0.2340914864862853,0.2884947815133799,-0.06254415467621555
0.2475492994503254,-5.859162,-5.557024000045752,-0.3021379999542484,0.2865373241224989,-0.06995747226588635
0.24918038134694742,-5.555791783999999,-5.547027975807909,-0.008763808192090217,0.2859729855328474,-0.07516315579661559
0.25081146324356945,-6.553959,-5.537689788185329,-1.016269211814671,0.29360879598267225,-0.07502475484006263
0.2524425451401915,-5.9556937,-5.5290072935968855,-0.42668640640311484,0.29542013473640005,-0.057784006825518035
0.2540736270368135,-6.156931,-5.520942920941201,-0.6359880790587988,0.29954677865081336,-0.046967918704784235
0.25570470893343555,-4.205396,-5.5135263901063984,1.308130390106398,0.29700314644827897,-0.07851364838195861
0.2573357908300576,-5.191796,-5.506744991934949,0.31494899193494863,0.2982618177023433,-0.05913557796687023
0.2589668727266796,-5.318127,-5.500500599717919,0.182373599717919,0.2964514984530344,-0.057168080522709934
0.26059795462330165,-6.2618303,-5.494692957127868,-0.7671373428721315,0.30260447596615014,-0.06178330250304435
0.2622290365199237,-6.095987,-5.489198037077798,-0.6067889629222023,0.30214585913662345,-0.03461531704657393
0.2638601184165457,-5.521896,-5.483849759036797,-0.03804624096320275,0.29947868715765996,-0.038508326136919006
0.2654912003131677,-5.637662,-5.478490675278027,-0.1591713247219726,0.2991068092349172,-0.043318990989482366
0.26712228220978973,-5.839786,-5.473016446648286,-0.36676955335171435,0.2970395559896191,-0.03975017189569001
0.26875336410641176,-4.848793,-5.4673894031570365,0.6185964031570368,0.30147105109667854,-0.045361150805737466
0.2703844460030338,-5.0700436,-5.461601543065216,0.39155794306521585,0.2983948030270047,-0.03300737514865719
0.27201552789965583,-5.2988534,-5.455686269448064,0.1568328694480643,0.29856757029065006,-0.03091676459431496
0.27364660979627786,-4.889405,-5.449712237761666,0.5603072377616662,0.3019462779870112,-0.02846817405807104
0.2752776916928999,-4.4701405,-5.443721389724812,0.9735808897248113,0.31160869502685434,-0.010528325990715794
0.27690877358952193,-5.5558977,-5.437778492554209,-0.1181192074457913,0.3110208276682388,-0.013992946386584182
0.27853985548614396,-5.7599783,-5.431961160490718,-0.32801713950928235,0.3121667592322268,-0.011693867745660752
0.280170937382766,-5.573328,-5.426374782580085,-0.14695321741991485,0.30909036109381927,0.0076923504669342245
0.281802019279388,-3.7232583,-5.42106614605573,1.69780784605573,0.33131874308350057,0.007327320829595895
0.28343310117601006,-3.816035,-5.416123024751603,1.6000880247516034,0.35793081189103837,0.10057544127742171
0.2850641830726321,-6.0423098,-5.411651684683759,-0.6306581153162414,0.3533198208433829,0.04894126422915397
0.2866952649692541,-5.3384614,-5.407735125826397,0.06927372582639713,0.35022421901541656,0.05477554653825413
0.28832634686587616,-5.0347233,-5.404429079342725,0.3697057793427252,0.34979562285966537,0.05650755049850997
0.2899574287624982,-5.393526,-5.401802954547503,0.008276954547503657,0.3496623983135554,0.055512142982243745
0.29158851065912017,-5.090143,-5.399905076389144,0.309762076389144,0.3501484163814178,0.05275629313525349
0.2932195925557422,-6.9321427,-5.398747247927237,-1.5333954520727628,0.374417378671293,0.02651730523881195
0.29485067445236424,-5.8879414,-5.398292244768515,-0.48964915523148456,0.3714478179319372,0.06240046196731882
0.29648175634898627,-6.347913,-5.398499024670306,-0.9494139753296942,0.3788132976788054,0.06510448568389038
0.2981128382456083,-5.1872244,-5.3992983392266165,0.21207393922661666,0.37251560665325273,0.05903946878240042
0.29974392014223034,-4.993563,-5.400550896591435,0.40698789659143486,0.3741912928478244,0.06116395669571023
0.30137500203885237,-6.258255,-5.402065826604745,-0.8561891733952551,0.3824466533387684,0.05193348922260821
0.3030060839354744,-5.1048017,-5.4036819219512715,0.2988802219512712,0.3793849302991771,0.039460099406830124
0.30463716583209643,-5.317832258000001,-5.405267837539256,0.08743557953925496,0.37850549023458424,0.0470625502304563
0.30626824772871847,-5.6253605,-5.406722615427753,-0.21863788457224764,0.37228425625664036,0.032840135429583125
0.3078993296253405,-5.0418143,-5.407918341010741,0.36610404101074057,0.36952402287040337,0.02429490989415365
0.30953041152196253,-4.561092,-5.408721033110265,0.8476290331102643,0.3760021428777871,0.02580301796008412
0.31116149341858457,-6.2873545,-5.408991853162562,-0.8783626468374379,0.37850202266419636,-0.010169301188520889
0.3127925753152066,-5.000053,-5.408645250228645,0.40859225022864454,0.37589150537686095,-0.013984494513681682
0.31442365721182863,-4.27039,-5.4076738033598915,1.1372838033598915,0.3885426433070122,-0.009021924459553896
0.3160547391084506,-5.073352,-5.406094582418685,0.3327425824186854,0.38188107740050853,0.009352931732159042
0.31768582100507264,-4.9193473,-5.40392696976729,0.4845796697672897,0.3830148333694642,0.014915725210437068
0.3193169029016947,-4.31413,-5.401183115186733,1.087053115186733,0.3950269339854581,0.028823823777025796
0.3209479847983167,-5.0531573,-5.397869587477771,0.3447122874777717,0.39598559676998657,0.03885413682159377
0.32257906669493874,-5.748199,-5.393994026450666,-0.3542049735493338,0.3941556397328118,0.035161077757794465
0.3242101485915608,-6.7203197,-5.389614548001715,-1.330705151998285,0.4146154271648885,0.04889322841658375
0.3258412304881828,-6.022641,-5.384741799965869,-0.6378992000341315,0.4192388058890062,0.0707152540395654
0.32747231238480484,-5.3296967,-5.379365980116068,0.04966928011606786,0.4189887675555198,0.07436338858788169
0.3291033942814269,-6.5788145,-5.373496258990615,-1.205318241009385,0.4258899489366545,0.07024576935725396
0.3307344761780489,-5.5712466,-5.367162180753726,-0.20408441924627407,0.4262011420664626,0.0741521573534603
0.33236555807467094,-6.198398,-5.360345412519876,-0.8380525874801243,0.4317997472799326,0.07613902983777716
0.333996639971293,-5.6375446,-5.353015840105296,-0.2845287598947044,0.4322550841111894,0.0829743678192426
0.335627721867915,-6.627582,-5.345156833167428,-1.2824251668325726,0.4476665292904237,0.09160589484801832
0.33725880376453704,-4.5865064,-5.336712595655485,0.7502061956554851,0.4540200765354838,0.07185614067719112
0.3388898856611591,-5.9449854,-5.327616364725747,-0.6173690352742529,0.4407338743319488,0.05763924801064447
0.34052096755778105,-6.5854917,-5.317828766763245,-1.267662933236755,0.4576490903760206,0.07430021883330637
0.3421520494544031,-4.4878497,-5.307350543746041,0.8195008437460407,0.46514196453768214,0.043787972940881166
0.3437831313510251,-5.701259,-5.296127862723286,-0.40513113727671435,0.4559181181464762,0.043716177928625574
0.34541421324764715,-5.646555,-5.284072167793025,-0.3624828322069753,0.45605811346625486,0.04026390321029004
0.3470452951442692,-5.668616,-5.271153322630448,-0.39746267736955243,0.4487112413396049,0.05414511485121671
0.3486763770408912,-4.2740264,-5.257396954658329,0.9833705546583289,0.4573908462917958,0.04633347542327554
0.35030745893751325,-3.332862,-5.242762341969704,1.909900341969704,0.4975842218195254,0.0886282553215204
0.3519385408341353,-5.2079263,-5.227207340359164,0.019281040359164336,0.4975241708899099,0.08534303438368425
0.3535696227307573,-5.1154575,-5.210708983923808,0.09525148392380789,0.49712859748581295,0.08543104077285357
0.35520070462737935,-4.7446113,-5.1933124267761475,0.4487011267761476,0.4992573318049862,0.08615867353315261
0.3568317865240014,-5.208966,-5.17507994794737,-0.03388605205263051,0.49893633481238375,0.08539555087367043
0.3584628684206234,-5.4677114,-5.156059807305199,-0.31165159269480114,0.5000627444496543,0.08569689132587559
0.36009395031724545,-5.210946,-5.136261638848001,-0.0746843611519985,0.48894072934041233,0.08603678369017889
0.3617250322138675,-5.352947,-5.115706451779347,-0.23724054822065366,0.4896277279837414,0.08729386731916045
0.3633561141104895,-4.8415647,-5.094492390189009,0.25292769018900874,0.4878292539290044,0.09093307616638548
0.3649871960071115,-2.7130673,-5.0727311694568,2.3596638694567997,0.5451782762208472,0.0973040278878214
0.3666182779037335,-4.949386,-5.050585395513259,0.10119939551325974,0.5451719104059151,0.09407148990529551
0.36824935980035556,-4.9442825,-5.028279468992075,0.08399696899207498,0.5381374222708053,0.09844485490718627
0.3698804416969776,-6.169543,-5.006037663075519,-1.163505336924481,0.5536596914224647,0.09973072466709453
0.3715115235935996,-4.4938,-4.984083195087715,0.4902831950877147,0.5511168055771419,0.09746832593673396
0.37314260549022166,-5.8660693,-4.962651701500691,-0.9034175984993098,0.5554564404652181,0.09410543741110936
0.3747736873868437,-5.5722775,-4.941948602891901,-0.6303288971080994,0.5586943371868918,0.11606150278186804
0.3764047692834657,-5.8638053,-4.922145266896064,-0.9416600331039362,0.5529827389662784,0.1320597251987372
0.37803585118008776,-3.003068,-4.903326443027342,1.900258443027342,0.5916935866762836,0.09452945947640078
0.3796669330767098,-5.970947,-4.885473318222194,-1.0854736817778061,0.5983722090445918,0.06083384432846129
0.3812980149733318,-3.8439255,-4.868542650063599,1.024617150063599,0.60587404528845,0.046787618268917724
0.38292909686995386,-4.645029,-4.852460622088885,0.207431622088885,0.6012826933206283,0.04973457137253204
0.3845601787665759,-4.3509164,-4.837115062421436,0.48619866242143583,0.6036389052303067,0.05113709005899104
